Symbol,Last_Price,Industry,Sector
UPWK,13.22,Internet Content & Information,Communication Services
MFI,13.21,Software - Application,Technology
RQI,13.21,Asset Management,Financial Services
HUN,13.21,Chemicals,Basic Materials
DEC,13.21,Oil & Gas Integrated,Energy
BSL,13.2,Asset Management,Financial Services
MAMK,13.16,Conglomerates,Industrials
BIT,13.15,Asset Management,Financial Services
BCX,13.15,Asset Management,Financial Services
JANX,13.14,Biotechnology,Healthcare
TALO,13.12,Oil & Gas E&P,Energy
NXTC,13.1,Biotechnology,Healthcare
RFMZ,13.1,Asset Management,Financial Services
MNR,13.1,Oil & Gas E&P,Energy
SI,13.06,Unknown,Unknown
JAMF,13.05,Software - Application,Technology
LTBR,13.04,Electrical Equipment & Parts,Industrials
PTY,13.01,Asset Management,Financial Services
MSIF,12.99,Asset Management,Financial Services
NWBI,12.99,Banks - Regional,Financial Services
NZF,12.97,Asset Management,Financial Services
BAND,12.96,Software - Infrastructure,Technology
OESX,12.96,Electrical Equipment & Parts,Industrials
NKX,12.96,Asset Management,Financial Services
XRAY,12.95,Medical Instruments & Supplies,Healthcare
EYPT,12.94,Biotechnology,Healthcare
STRW,12.94,REIT - Healthcare Facilities,Real Estate
EFC,12.94,REIT - Mortgage,Real Estate
SHEN,12.94,Telecom Services,Communication Services
MHLA,12.93,Unknown,Unknown
GHY,12.91,Asset Management,Financial Services
NOMD,12.9,Packaged Foods,Consumer Defensive
TNGX,12.9,Biotechnology,Healthcare
CWK,12.89,Real Estate Services,Real Estate
LENZ,12.88,Biotechnology,Healthcare
JGH,12.85,Asset Management,Financial Services
ELA,12.85,Luxury Goods,Consumer Cyclical
CMBT,12.85,Oil & Gas Midstream,Energy
SGU,12.85,Oil & Gas Refining & Marketing,Energy
IIM,12.82,Asset Management,Financial Services
KYIV,12.82,Telecom Services,Communication Services
WTTR,12.82,Oil & Gas Equipment & Services,Energy
PAI,12.8,Asset Management,Financial Services
PCN,12.78,Asset Management,Financial Services
VOR,12.78,Biotechnology,Healthcare
RELY,12.76,Software - Infrastructure,Technology
AGD,12.75,Unknown,Unknown
VERX,12.75,Software - Application,Technology
PEB,12.75,REIT - Hotel & Motel,Real Estate
CNH,12.75,Farm & Heavy Construction Machinery,Industrials
NEWT,12.72,Banks - Regional,Financial Services
HSPT,12.71,Shell Companies,Financial Services
WSBK,12.7,Banks - Regional,Financial Services
WVE,12.68,Biotechnology,Healthcare
PDCC,12.68,Asset Management,Financial Services
OTF,12.66,Asset Management,Financial Services
AVK,12.66,Asset Management,Financial Services
TENX,12.65,Biotechnology,Healthcare
THW,12.65,Asset Management,Financial Services
PMT,12.64,REIT - Mortgage,Real Estate
GBDC,12.63,Asset Management,Financial Services
TXO,12.61,Oil & Gas E&P,Energy
NXJ,12.59,Asset Management,Financial Services
ATXS,12.58,Biotechnology,Healthcare
CX,12.57,Building Materials,Basic Materials
PSO,12.56,Publishing,Communication Services
GRRR,12.54,Software - Infrastructure,Technology
BYRN,12.51,Aerospace & Defense,Industrials
MIY,12.5,Asset Management,Financial Services
BOC,12.5,Conglomerates,Industrials
ASPCU,12.5,Shell Companies,Financial Services
ASPC,12.5,Shell Companies,Financial Services
GRPN,12.48,Internet Content & Information,Communication Services
PGY,12.43,Software - Infrastructure,Technology
GPK,12.42,Packaging & Containers,Consumer Cyclical
DXR,12.4,Medical Instruments & Supplies,Healthcare
ISRL,12.4,Shell Companies,Financial Services
ASRT,12.38,Drug Manufacturers - Specialty & Generic,Healthcare
OPRA,12.38,Internet Content & Information,Communication Services
CGO,12.38,Asset Management,Financial Services
COLD,12.36,REIT - Industrial,Real Estate
ERH,12.35,Asset Management,Financial Services
GOF,12.32,Asset Management,Financial Services
AWP,12.32,Asset Management,Financial Services
MUJ,12.32,Asset Management,Financial Services
ECF,12.3,Asset Management,Financial Services
OWL,12.3,Asset Management,Financial Services
JOF,12.29,Asset Management,Financial Services
SLP,12.29,Health Information Services,Healthcare
OTLY,12.27,Packaged Foods,Consumer Defensive
APLE,12.27,REIT - Hotel & Motel,Real Estate
OAKU,12.24,Shell Companies,Financial Services
KD,12.24,Information Technology Services,Technology
GOOS,12.23,Apparel Manufacturing,Consumer Cyclical
NAD,12.23,Asset Management,Financial Services
KFS,12.23,Auto & Truck Dealerships,Consumer Cyclical
LNSR,12.23,Medical Devices,Healthcare
NSTS,12.21,Banks - Regional,Financial Services
VINP,12.2,Asset Management,Financial Services
BHFAM,12.19,Insurance - Life,Financial Services
NMS,12.17,Asset Management,Financial Services
UONE,12.15,Broadcasting,Communication Services
HOPE,12.14,Banks - Regional,Financial Services
OCSL,12.14,Asset Management,Financial Services
NXN,12.14,Asset Management,Financial Services
COEP,12.11,Biotechnology,Healthcare
RDIB,12.1,Entertainment,Communication Services
AARD,12.1,Biotechnology,Healthcare
BCIC,12.1,Asset Management,Financial Services
FMY,12.08,Asset Management,Financial Services
NRC,12.08,Health Information Services,Healthcare
NAZ,12.08,Asset Management,Financial Services
VTN,12.07,Asset Management,Financial Services
RDCM,12.06,Telecom Services,Communication Services
HGTY,12.06,Insurance - Property & Casualty,Financial Services
GCMG,12.04,Asset Management,Financial Services
PFD,12.02,Asset Management,Financial Services
PUMP,12.02,Oil & Gas Equipment & Services,Energy
PHAT,12.02,Biotechnology,Healthcare
HSHP,12.02,Marine Shipping,Industrials
NQP,12.01,Asset Management,Financial Services
TC,12.01,Advertising Agencies,Communication Services
NGL,12.0,Oil & Gas Midstream,Energy
GIFI,12.0,Metal Fabrication,Industrials
ERAS,12.0,Biotechnology,Healthcare
BFIN,12.0,Banks - Regional,Financial Services
MDRR,12.0,REIT - Diversified,Real Estate
NOAH,12.0,Asset Management,Financial Services
CHY,11.99,Asset Management,Financial Services
RMT,11.98,Asset Management,Financial Services
ONEW,11.98,Specialty Retail,Consumer Cyclical
FPI,11.98,REIT - Specialty,Real Estate
DLO,11.97,Software - Infrastructure,Technology
REFI,11.96,REIT - Mortgage,Real Estate
PHR,11.95,Health Information Services,Healthcare
BOE,11.95,Asset Management,Financial Services
RFI,11.94,Asset Management,Financial Services
NEXA,11.93,Other Industrial Metals & Mining,Basic Materials
RIV,11.92,Asset Management,Financial Services
UMAC,11.92,Computer Hardware,Technology
CGBD,11.92,Asset Management,Financial Services
GDOT,11.91,Credit Services,Financial Services
EC,11.9,Oil & Gas Integrated,Energy
GF,11.89,Asset Management,Financial Services
NTSK,11.89,Software - Infrastructure,Technology
NAC,11.88,Asset Management,Financial Services
NTLA,11.87,Biotechnology,Healthcare
SAN,11.86,Banks - Diversified,Financial Services
WNC,11.86,Farm & Heavy Construction Machinery,Industrials
KG,11.84,Insurance Brokers,Financial Services
KVAC,11.83,Shell Companies,Financial Services
SEMR,11.83,Software - Application,Technology
PAMT,11.81,Trucking,Industrials
NMT,11.81,Asset Management,Financial Services
CAL,11.81,Apparel Retail,Consumer Cyclical
TBCH,11.81,Consumer Electronics,Technology
ALCY,11.79,Shell Companies,Financial Services
MBC,11.79,"Furnishings, Fixtures & Appliances",Consumer Cyclical
AESI,11.77,Oil & Gas Equipment & Services,Energy
CRESY,11.77,Conglomerates,Industrials
MOVE,11.77,Medical Devices,Healthcare
PENN,11.76,Resorts & Casinos,Consumer Cyclical
NEA,11.75,Asset Management,Financial Services
EXK,11.75,Silver,Basic Materials
SWBI,11.75,Aerospace & Defense,Industrials
LEG,11.73,"Furnishings, Fixtures & Appliances",Consumer Cyclical
MHD,11.73,Asset Management,Financial Services
DRIO,11.72,Health Information Services,Healthcare
JHS,11.72,Asset Management,Financial Services
MLACU,11.71,Unknown,Unknown
MGNI,11.7,Advertising Agencies,Communication Services
KIO,11.7,Asset Management,Financial Services
CHI,11.69,Asset Management,Financial Services
OMER,11.69,Biotechnology,Healthcare
MQY,11.69,Asset Management,Financial Services
USGO,11.67,Other Industrial Metals & Mining,Basic Materials
GOOD,11.67,REIT - Diversified,Real Estate
BGB,11.65,Asset Management,Financial Services
ARVN,11.65,Biotechnology,Healthcare
OOMA,11.64,Software - Application,Technology
FRA,11.63,Asset Management,Financial Services
ECVT,11.62,Specialty Chemicals,Basic Materials
NXE,11.62,Uranium,Energy
TDF,11.6,Asset Management,Financial Services
BKHA,11.6,Shell Companies,Financial Services
NPV,11.59,Asset Management,Financial Services
XNCR,11.59,Biotechnology,Healthcare
CGEM,11.59,Biotechnology,Healthcare
EH,11.58,Aerospace & Defense,Industrials
QETA,11.57,Shell Companies,Financial Services
DSL,11.56,Asset Management,Financial Services
DTF,11.55,Asset Management,Financial Services
LGCY,11.55,Education & Training Services,Consumer Defensive
NAN,11.54,Asset Management,Financial Services
CEPT,11.53,Shell Companies,Financial Services
GDO,11.53,Asset Management,Financial Services
BKN,11.52,Asset Management,Financial Services
LPTH,11.52,Electronic Components,Technology
SHIP,11.51,Marine Shipping,Industrials
MPA,11.5,Asset Management,Financial Services
CWH,11.48,Auto & Truck Dealerships,Consumer Cyclical
AGCC,11.48,Beverages - Wineries & Distilleries,Consumer Defensive
SCM,11.47,Asset Management,Financial Services
OBDC,11.47,Asset Management,Financial Services
LOMA,11.47,Building Materials,Basic Materials
MTRX,11.46,Engineering & Construction,Industrials
REAL,11.45,Luxury Goods,Consumer Cyclical
BDSX,11.45,Diagnostics & Research,Healthcare
HYAC,11.44,Shell Companies,Financial Services
ARLO,11.42,Building Products & Equipment,Industrials
TEO,11.42,Telecom Services,Communication Services
ASYS,11.42,Semiconductor Equipment & Materials,Technology
TK,11.42,Oil & Gas Midstream,Energy
HEQ,11.41,Asset Management,Financial Services
SDGR,11.4,Health Information Services,Healthcare
TWO,11.4,REIT - Mortgage,Real Estate
PMTS,11.38,Credit Services,Financial Services
WATT,11.38,Communication Equipment,Technology
NEO,11.38,Diagnostics & Research,Healthcare
SPKL,11.38,Shell Companies,Financial Services
RCAT,11.37,Aerospace & Defense,Industrials
WFCF,11.36,Specialty Business Services,Industrials
CHCI,11.36,Real Estate Services,Real Estate
AGNC,11.36,REIT - Mortgage,Real Estate
AEXA,11.36,Unknown,Unknown
BHVN,11.36,Biotechnology,Healthcare
DAWN,11.35,Biotechnology,Healthcare
EFT,11.35,Asset Management,Financial Services
PSBD,11.35,Asset Management,Financial Services
CORZW,11.34,,
BGT,11.33,Asset Management,Financial Services
PATH,11.32,Software - Infrastructure,Technology
IART,11.32,Medical Devices,Healthcare
FMN,11.31,Asset Management,Financial Services
OMDA,11.31,Health Information Services,Healthcare
VCV,11.3,Asset Management,Financial Services
STEM,11.3,Utilities - Renewable,Utilities
BGX,11.29,Asset Management,Financial Services
SVV,11.29,Specialty Retail,Consumer Cyclical
HTLD,11.28,Trucking,Industrials
EMD,11.28,Asset Management,Financial Services
EXOD,11.27,Software - Infrastructure,Technology
DMO,11.26,Asset Management,Financial Services
BBOT,11.25,Biotechnology,Healthcare
QNST,11.25,Advertising Agencies,Communication Services
TAL,11.25,Education & Training Services,Consumer Defensive
VCICU,11.25,Shell Companies,Financial Services
OSPN,11.24,Software - Infrastructure,Technology
TBMC,11.24,Shell Companies,Financial Services
ANSC,11.24,Shell Companies,Financial Services
HYI,11.22,Asset Management,Financial Services
MYI,11.21,Asset Management,Financial Services
PK,11.2,REIT - Hotel & Motel,Real Estate
HLN,11.2,Drug Manufacturers - Specialty & Generic,Healthcare
SVACU,11.2,Unknown,Unknown
SGA,11.19,Broadcasting,Communication Services
LAND,11.19,REIT - Specialty,Real Estate
DMB,11.19,Asset Management,Financial Services
PCYO,11.19,Utilities - Regulated Water,Utilities
MUA,11.18,Asset Management,Financial Services
SUZ,11.18,Paper & Paper Products,Basic Materials
BCARU,11.18,Shell Companies,Financial Services
VELO,11.17,Computer Hardware,Technology
KRRO,11.17,Biotechnology,Healthcare
ARRY,11.16,Solar,Technology
EHAB,11.16,Medical Care Facilities,Healthcare
BKT,11.12,Asset Management,Financial Services
NOM,11.11,Asset Management,Financial Services
MFIC,11.11,Asset Management,Financial Services
BFZ,11.11,Asset Management,Financial Services
AKA,11.11,Apparel Retail,Consumer Cyclical
FBIOP,11.11,Biotechnology,Healthcare
EOSE,11.1,Electrical Equipment & Parts,Industrials
EVG,11.1,Asset Management,Financial Services
ANSCU,11.1,Shell Companies,Financial Services
ACIC,11.09,Insurance - Property & Casualty,Financial Services
EVN,11.09,Asset Management,Financial Services
EFR,11.09,Asset Management,Financial Services
CARS,11.08,Internet Content & Information,Communication Services
WEA,11.08,Asset Management,Financial Services
WLAC,11.08,Shell Companies,Financial Services
ERIC,11.07,Communication Equipment,Technology
NGD,11.06,Gold,Basic Materials
VPV,11.06,Asset Management,Financial Services
RAND,11.06,Asset Management,Financial Services
VLT,11.06,Asset Management,Financial Services
AFB,11.06,Asset Management,Financial Services
FSM,11.05,Gold,Basic Materials
BYM,11.05,Asset Management,Financial Services
INKT,11.04,Biotechnology,Healthcare
ZGN,11.04,Apparel Manufacturing,Consumer Cyclical
MRAM,11.03,Semiconductors,Technology
TWI,11.02,Farm & Heavy Construction Machinery,Industrials
SPMC,11.01,Asset Management,Financial Services
EVOK,11.0,Drug Manufacturers - Specialty & Generic,Healthcare
PELIU,11.0,Shell Companies,Financial Services
SMX,11.0,Specialty Business Services,Industrials
SIF,11.0,Aerospace & Defense,Industrials
NVCR,10.99,Medical Devices,Healthcare
SVM,10.98,Silver,Basic Materials
DJT,10.98,Internet Content & Information,Communication Services
SSYS,10.97,Computer Hardware,Technology
UBFO,10.97,Banks - Regional,Financial Services
FLYW,10.97,Software - Infrastructure,Technology
ANGO,10.97,Medical Instruments & Supplies,Healthcare
MVT,10.95,Asset Management,Financial Services
CARL,10.95,Health Information Services,Healthcare
TTI,10.94,Conglomerates,Industrials
NEOG,10.94,Diagnostics & Research,Healthcare
OWLT,10.93,Medical Devices,Healthcare
LEGT,10.92,Shell Companies,Financial Services
EEA,10.91,Asset Management,Financial Services
DTSQ,10.9,Shell Companies,Financial Services
RFIL,10.89,Electrical Equipment & Parts,Industrials
LBTYA,10.89,Telecom Services,Communication Services
ADUR,10.89,Pollution & Treatment Controls,Industrials
TRDA,10.88,Biotechnology,Healthcare
MBAVU,10.88,Shell Companies,Financial Services
HQI,10.87,Staffing & Employment Services,Industrials
RTACU,10.86,Shell Companies,Financial Services
PRAA,10.86,Credit Services,Financial Services
FSHP,10.85,Shell Companies,Financial Services
EBS,10.83,Drug Manufacturers - Specialty & Generic,Healthcare
ACEL,10.83,Gambling,Consumer Cyclical
GRF,10.82,Asset Management,Financial Services
PTRN,10.82,Software - Application,Technology
RFAI,10.8,Shell Companies,Financial Services
CPAC,10.8,Building Materials,Basic Materials
XIFR,10.79,Utilities - Renewable,Utilities
FVNNU,10.79,Shell Companies,Financial Services
CKX,10.79,Oil & Gas E&P,Energy
MUC,10.78,Asset Management,Financial Services
BEAGU,10.78,Shell Companies,Financial Services
AI,10.78,Software - Infrastructure,Technology
MED,10.77,Personal Services,Consumer Cyclical
BHV,10.77,Asset Management,Financial Services
NIQ,10.77,Unknown,Unknown
BKKT,10.77,Software - Infrastructure,Technology
ALDFU,10.76,Shell Companies,Financial Services
GPAT,10.76,Shell Companies,Financial Services
BTZ,10.76,Asset Management,Financial Services
GRAF,10.75,Shell Companies,Financial Services
KFIIU,10.75,Shell Companies,Financial Services
LBTYK,10.75,Telecom Services,Communication Services
NG,10.75,Gold,Basic Materials
NHICU,10.75,Unknown,Unknown
SVAC,10.75,Unknown,Unknown
CAPN,10.74,Shell Companies,Financial Services
ALF,10.73,Shell Companies,Financial Services
NMCO,10.73,Asset Management,Financial Services
MYD,10.72,Asset Management,Financial Services
ETHMU,10.71,Shell Companies,Financial Services
MACI,10.7,Shell Companies,Financial Services
MBAV,10.7,Shell Companies,Financial Services
CUB,10.7,Shell Companies,Financial Services
TVA,10.7,Shell Companies,Financial Services
CCIXU,10.7,Shell Companies,Financial Services
BLUWU,10.7,Shell Companies,Financial Services
IPCXU,10.7,Shell Companies,Financial Services
MMU,10.69,Asset Management,Financial Services
OACCU,10.69,Shell Companies,Financial Services
ELPC,10.69,Utilities - Regulated Electric,Utilities
HLIT,10.68,Communication Equipment,Technology
SIMA,10.68,Shell Companies,Financial Services
VACH,10.67,Shell Companies,Financial Services
ARX,10.67,Insurance Brokers,Financial Services
PMO,10.67,Asset Management,Financial Services
YHNA,10.66,Shell Companies,Financial Services
AAM,10.66,Shell Companies,Financial Services
AWF,10.65,Asset Management,Financial Services
LPAA,10.65,Shell Companies,Financial Services
IBAC,10.65,Shell Companies,Financial Services
CCIX,10.65,Shell Companies,Financial Services
SBXD,10.64,Shell Companies,Financial Services
CGCTU,10.64,Shell Companies,Financial Services
PHOE,10.64,Engineering & Construction,Industrials
FULC,10.63,Biotechnology,Healthcare
ALISU,10.63,Shell Companies,Financial Services
OACC,10.63,Shell Companies,Financial Services
VGM,10.62,Asset Management,Financial Services
ARI,10.62,REIT - Mortgage,Real Estate
WBTN,10.61,Internet Content & Information,Communication Services
VCIC,10.61,Shell Companies,Financial Services
RAAQU,10.61,Shell Companies,Financial Services
FGMCU,10.61,Shell Companies,Financial Services
NBH,10.61,Asset Management,Financial Services
NMZ,10.6,Asset Management,Financial Services
TACHU,10.6,Shell Companies,Financial Services
AACBU,10.6,Shell Companies,Financial Services
PMTRU,10.6,Shell Companies,Financial Services
FERAU,10.6,Shell Companies,Financial Services
POLE,10.59,Shell Companies,Financial Services
GIG,10.59,Shell Companies,Financial Services
LPBB,10.58,Shell Companies,Financial Services
NPCT,10.58,Asset Management,Financial Services
ATII,10.58,Shell Companies,Financial Services
PLMKU,10.57,Shell Companies,Financial Services
RITM,10.57,REIT - Mortgage,Real Estate
AVPT,10.56,Software - Infrastructure,Technology
HVIIU,10.56,Shell Companies,Financial Services
APACU,10.56,Shell Companies,Financial Services
PAGS,10.55,Software - Infrastructure,Technology
RTAC,10.55,Shell Companies,Financial Services
DMAAU,10.55,Shell Companies,Financial Services
KCHVU,10.55,Unknown,Unknown
PX,10.54,Asset Management,Financial Services
BLE,10.54,Asset Management,Financial Services
ALDF,10.53,Shell Companies,Financial Services
CHAR,10.53,Shell Companies,Financial Services
SUPV,10.52,Banks - Regional,Financial Services
ADSE,10.52,Electrical Equipment & Parts,Industrials
BACQ,10.52,Shell Companies,Financial Services
TDAC,10.51,Shell Companies,Financial Services
NTWO,10.51,Shell Companies,Financial Services
LOCO,10.51,Restaurants,Consumer Cyclical
BEAG,10.51,Shell Companies,Financial Services
LUXE,10.51,Luxury Goods,Consumer Cyclical
TAVI,10.51,Shell Companies,Financial Services
RILYL,10.51,Financial Conglomerates,Financial Services
INTT,10.5,Semiconductor Equipment & Materials,Technology
JACS,10.5,Shell Companies,Financial Services
SDHIU,10.5,Shell Companies,Financial Services
NDMO,10.5,Asset Management,Financial Services
CHAC,10.5,Shell Companies,Financial Services
RANG,10.5,Shell Companies,Financial Services
PLMK,10.49,Shell Companies,Financial Services
PGZ,10.49,Asset Management,Financial Services
GTENU,10.48,Unknown,Unknown
FACT,10.48,Unknown,Unknown
DRDB,10.47,Shell Companies,Financial Services
VFL,10.46,Asset Management,Financial Services
RIBB,10.46,Shell Companies,Financial Services
MLAC,10.46,Unknown,Unknown
PAVM,10.45,Medical Devices,Healthcare
PGAC,10.45,Shell Companies,Financial Services
RDAGU,10.45,Shell Companies,Financial Services
MXC,10.45,Oil & Gas E&P,Energy
DMAA,10.44,Shell Companies,Financial Services
DNP,10.44,Asset Management,Financial Services
CEPO,10.44,Shell Companies,Financial Services
CCIIU,10.44,Shell Companies,Financial Services
RIBBU,10.44,Shell Companies,Financial Services
COLA,10.43,Shell Companies,Financial Services
NHIC,10.43,Unknown,Unknown
CEPF,10.43,Shell Companies,Financial Services
NPACU,10.43,Shell Companies,Financial Services
RAC,10.42,Shell Companies,Financial Services
CEV,10.42,Asset Management,Financial Services
UMC,10.42,Semiconductors,Technology
CRAQU,10.41,Unknown,Unknown
COMP,10.41,Real Estate Services,Real Estate
TRVI,10.4,Biotechnology,Healthcare
LCCCU,10.4,Shell Companies,Financial Services
SGC,10.4,Apparel Manufacturing,Consumer Cyclical
TDACU,10.4,Shell Companies,Financial Services
SVCC,10.4,Shell Companies,Financial Services
SZZLU,10.4,Shell Companies,Financial Services
HCMAU,10.4,Shell Companies,Financial Services
WENNU,10.39,Unknown,Unknown
KFII,10.39,Shell Companies,Financial Services
IQI,10.39,Asset Management,Financial Services
BNTC,10.38,Biotechnology,Healthcare
OYSEU,10.38,Shell Companies,Financial Services
DAAQU,10.38,Shell Companies,Financial Services
CLF,10.38,Steel,Basic Materials
APADU,10.38,Shell Companies,Financial Services
LADR,10.38,REIT - Mortgage,Real Estate
AOD,10.36,Asset Management,Financial Services
FLO,10.36,Packaged Foods,Consumer Defensive
AACB,10.36,Shell Companies,Financial Services
PMTR,10.35,Shell Companies,Financial Services
BLUW,10.35,Shell Companies,Financial Services
PELI,10.35,Shell Companies,Financial Services
ETHM,10.35,Shell Companies,Financial Services
GTEN,10.35,Unknown,Unknown
IAS,10.34,Advertising Agencies,Communication Services
NOEM,10.34,Shell Companies,Financial Services
ONCHU,10.34,Shell Companies,Financial Services
TACOU,10.33,Shell Companies,Financial Services
LOKV,10.32,Shell Companies,Financial Services
NPAC,10.32,Shell Companies,Financial Services
PSKY,10.32,Entertainment,Communication Services
COPL,10.32,Shell Companies,Financial Services
MAYA,10.32,Unknown,Unknown
CHA,10.31,Restaurants,Consumer Cyclical
UYSC,10.31,Shell Companies,Financial Services
CHPG,10.31,Shell Companies,Financial Services
GSHR,10.3,Shell Companies,Financial Services
SFL,10.3,Marine Shipping,Industrials
CGCT,10.3,Shell Companies,Financial Services
TLNCU,10.3,Shell Companies,Financial Services
HVII,10.3,Shell Companies,Financial Services
MHN,10.3,Asset Management,Financial Services
KNOP,10.3,Oil & Gas Midstream,Energy
MBVIU,10.29,Shell Companies,Financial Services
QSEA,10.29,Shell Companies,Financial Services
RAAQ,10.29,Shell Companies,Financial Services
IPOD,10.29,Shell Companies,Financial Services
FRMI,10.29,Unknown,Unknown
LKSPU,10.29,Shell Companies,Financial Services
TRAK,10.29,Software - Application,Technology
CCII,10.29,Shell Companies,Financial Services
GIWWU,10.28,Unknown,Unknown
GSRFU,10.28,Shell Companies,Financial Services
OBAWU,10.28,Shell Companies,Financial Services
LCID,10.28,Auto Manufacturers,Consumer Cyclical
SDHI,10.28,Shell Companies,Financial Services
JENA,10.28,Unknown,Unknown
GO,10.28,Grocery Stores,Consumer Defensive
TACH,10.28,Shell Companies,Financial Services
INACU,10.28,Shell Companies,Financial Services
MFIN,10.27,Credit Services,Financial Services
MNTN,10.27,Software - Application,Technology
PCAPU,10.27,Shell Companies,Financial Services
FERA,10.27,Shell Companies,Financial Services
MCGAU,10.27,Unknown,Unknown
ALLT,10.26,Software - Infrastructure,Technology
PBI,10.25,Integrated Freight & Logistics,Industrials
BACQU,10.25,Shell Companies,Financial Services
FIGS,10.25,Apparel Manufacturing,Consumer Cyclical
LCCC,10.25,Shell Companies,Financial Services
EVCM,10.25,Software - Infrastructure,Technology
LIEN,10.25,Asset Management,Financial Services
AXINU,10.24,Shell Companies,Financial Services
SHLS,10.24,Solar,Technology
VNMEU,10.24,Shell Companies,Financial Services
FNWB,10.24,Banks - Regional,Financial Services
NTHI,10.24,Biotechnology,Healthcare
CHPGU,10.24,Shell Companies,Financial Services
SPEGU,10.23,Shell Companies,Financial Services
CAEP,10.23,Shell Companies,Financial Services
PACHU,10.23,Shell Companies,Financial Services
CRGY,10.23,Oil & Gas E&P,Energy
SZZL,10.23,Shell Companies,Financial Services
CTLP,10.22,Software - Infrastructure,Technology
SOUL,10.22,Shell Companies,Financial Services
EXOZ,10.22,Biotechnology,Healthcare
DAAQ,10.22,Shell Companies,Financial Services
ONCH,10.21,Shell Companies,Financial Services
EGHA,10.21,Shell Companies,Financial Services
HCMA,10.21,Shell Companies,Financial Services
BLZRU,10.21,Unknown,Unknown
RDAG,10.21,Shell Companies,Financial Services
MQT,10.21,Asset Management,Financial Services
NRK,10.21,Asset Management,Financial Services
LWACU,10.21,Unknown,Unknown
ANIK,10.21,Drug Manufacturers - Specialty & Generic,Healthcare
OTGAU,10.2,Shell Companies,Financial Services
ORIQ,10.2,Shell Companies,Financial Services
AHCO,10.2,Medical Devices,Healthcare
BSAA,10.2,Shell Companies,Financial Services
BNY,10.2,Asset Management,Financial Services
HVMCU,10.2,Shell Companies,Financial Services
BACC,10.19,Shell Companies,Financial Services
TVAI,10.19,Shell Companies,Financial Services
RNGTU,10.19,Unknown,Unknown
SOCAU,10.19,Shell Companies,Financial Services
FEDU,10.19,Education & Training Services,Consumer Defensive
FIGXU,10.19,Shell Companies,Financial Services
TACO,10.19,Shell Companies,Financial Services
NMI,10.19,Asset Management,Financial Services
MKLYU,10.18,Shell Companies,Financial Services
WENN,10.18,Unknown,Unknown
NMPAU,10.18,Unknown,Unknown
CRAQ,10.18,Unknown,Unknown
KCHV,10.18,Unknown,Unknown
PCAP,10.17,Unknown,Unknown
EMBC,10.17,Medical Instruments & Supplies,Healthcare
LATAU,10.17,Shell Companies,Financial Services
RILYP,10.16,Financial Conglomerates,Financial Services
KOYNU,10.16,Shell Companies,Financial Services
IPCX,10.16,Shell Companies,Financial Services
EIC,10.16,Asset Management,Financial Services
TLNC,10.16,Shell Companies,Financial Services
SOCA,10.15,Shell Companies,Financial Services
GTERA,10.15,Shell Companies,Financial Services
MCGA,10.14,Unknown,Unknown
STRR,10.14,Conglomerates,Industrials
PAII,10.13,Unknown,Unknown
VNME,10.13,Shell Companies,Financial Services
EVAC,10.13,Shell Companies,Financial Services
SPEG,10.13,Shell Companies,Financial Services
ADTN,10.13,Communication Equipment,Technology
OYSE,10.13,Shell Companies,Financial Services
BDCIU,10.13,Shell Companies,Financial Services
LAFAU,10.12,Shell Companies,Financial Services
FIGX,10.12,Unknown,Unknown
MMTXU,10.12,Shell Companies,Financial Services
BCAR,10.11,Shell Companies,Financial Services
DEI,10.11,REIT - Office,Real Estate
ISOU,10.11,Uranium,Energy
AXIN,10.11,Shell Companies,Financial Services
LWAC,10.11,Unknown,Unknown
MBVI,10.11,Unknown,Unknown
HAVAU,10.11,Shell Companies,Financial Services
APXTU,10.1,Shell Companies,Financial Services
INAC,10.1,Shell Companies,Financial Services
PACH,10.1,Shell Companies,Financial Services
QUMSU,10.1,Shell Companies,Financial Services
APAD,10.1,Shell Companies,Financial Services
CHECU,10.1,Shell Companies,Financial Services
OBA,10.1,Shell Companies,Financial Services
BFK,10.09,Asset Management,Financial Services
DMIIU,10.08,Shell Companies,Financial Services
FGMC,10.08,Shell Companies,Financial Services
GRND,10.08,Software - Application,Technology
BTDR,10.08,Software - Application,Technology
NMP,10.08,Unknown,Unknown
VALN,10.08,Biotechnology,Healthcare
MUE,10.07,Asset Management,Financial Services
YCY,10.07,Shell Companies,Financial Services
DSGN,10.07,Biotechnology,Healthcare
SSEA,10.07,Shell Companies,Financial Services
QUMS,10.07,Shell Companies,Financial Services
VLRS,10.07,Airlines,Industrials
HLMN,10.06,Tools & Accessories,Industrials
BDCI,10.06,Shell Companies,Financial Services
HNNA,10.06,Asset Management,Financial Services
DSU,10.05,Asset Management,Financial Services
HVMC,10.05,Unknown,Unknown
MPAA,10.04,Auto Parts,Consumer Cyclical
MKLY,10.03,Shell Companies,Financial Services
VET,10.03,Oil & Gas E&P,Energy
EMIS,10.03,Unknown,Unknown
KOYN,10.03,Shell Companies,Financial Services
MYN,10.02,Asset Management,Financial Services
GSRF,10.02,Shell Companies,Financial Services
TASK,10.02,Information Technology Services,Technology
WB,10.01,Internet Content & Information,Communication Services
DYORU,10.0,Shell Companies,Financial Services
GIW,10.0,Unknown,Unknown
